項次,補助縣市,申請補(捐)助單位,核准日期,活動名稱,活動時間(起),活動時間(迄),活動地點,核准補助金額(千元),核准理由(預期效益),核准補助金額(元)
5193,臺中市龍井區,臺中市龍井區公所,#####,辦理烏日警察志工中隊龍井分隊「106年度志工業務觀摩暨節能減碳及推廣乾淨能源政策宣導活動」,#####,#####,北部地區,20,加強地方關係、促進電源開發及節約用電,20000
5203,臺中市龍井區,臺中市龍井區公所,#####,辦理龍津里環保志工第三小隊「106年社區文化觀摩暨節能減碳宣導活動」,#####,#####,南部地區,15,加強地方關係、促進電源開發及節約用電,15000
5214,臺中市龍井區,臺中市龍井區竹坑社區發展協會,#####,辦理106年文化觀摩暨節能減碳及推廣乾淨能源宣導活動,#####,#####,北部地區,20,加強地方關係、促進電源開發及節約用電,20000
5289,臺中市龍井區,臺中市龍井區公所,#####,辦理臺中市民防總隊義勇警察大隊烏日中隊龍東隊「績優人員表揚暨節能減碳及推廣乾淨能源政策宣導活動」,#####,#####,龍井區,15,加強地方關係、促進電源開發及節約用電,15000
5327,臺中市龍井區,臺中市大肚區大肚社區發展協會,#####,辦理106年度大肚里環保義工隊文化觀摩暨節約能源宣導活動,#####,#####,嘉義地區,10,加強地方關係、促進電源開發及節約用電,10000
5337,臺中市龍井區,臺中市龍井區公所,#####,辦理山腳里環保志工第五小隊「106年度環保志工戶外參訪暨支持電源開發推廣乾淨能源宣導活動」,#####,#####,南部地區,15,加強地方關係、促進電源開發及節約用電,15000
5352,臺中市龍井區,臺中市龍井區東海社區發展協會,#####,辦理長壽俱樂部文化觀摩暨節能減碳宣導活動,#####,#####,北部地區,20,加強地方關係、促進電源開發及節約用電,20000
5379,臺中市龍井區,臺中市龍井區龍津社區發展協會,#####,辦理106年度社區志工業務座談會暨推廣乾淨能源政策宣導活動,#####,#####,龍井區,15,加強地方關係、促進電源開發及節約用電,15000
5382,臺中市龍井區,臺中市太極拳華陀五禽之戲協會,#####,辦理106年度太極拳武藝研習暨節約能源宣導活動,#####,#####,沙鹿區,10,加強地方關係、促進電源開發及節約用電,10000
5402,臺中市龍井區,臺中市龍井區山腳社區發展協會,#####,「志工與長青境外績優關懷據點參訪與實務交流暨節能減碳及推廣潔淨能源政策宣導活動」,#####,#####,南部,20,敦親睦鄰提升企業形象,20000
5408,臺中市龍井區,臺中市龍井區老人會,#####,辦理106年戶政法令及人口政策宣導講座暨推廣節能減碳宣導活動,#####,#####,龍井區,20,加強地方關係、促進電源開發及節約用電,20000
5435,臺中市龍井區,臺中市龍井區公所,#####,辦理龍津里環保志工第四小隊「106年跨縣市觀摩暨節能減碳宣導活動」,#####,#####,南部地區,15,加強地方關係、促進電源開發及節約用電,15000
5448,臺中市龍井區,孫世妹,#####,發放急難救助金,#####,#####,龍井區,10,加強地方關係、促進電源開發及節約用電,10000
5471,臺中市龍井區,臺中市龍井區公所,#####,發放急難救助金,#####,#####,龍井區,10,加強地方關係、促進電源開發及節約用電,10000
5481,臺中市龍井區,臺中市龍井區交通義工服務協會,#####,辦理106年度義工服務文化觀摩暨推廣乾淨能源政策宣導活動,#####,#####,南部地區,20,加強地方關係、促進電源開發及節約用電,20000
5511,臺中市龍井區,台電公司台中供電區營運處,#####,協助中港變電所所在地消防隊山林滅火工作及開發電源宣導等活動,#####,#####,台中市龍井區新庄里消防隊隊部,10,加強地方關係、促進電源開發及節約用電,10000
5514,臺中市龍井區,臺中市龍井區山腳社區發展協會,#####,辦理106年度會員境外文化交流暨節能減碳及推廣潔淨能源政策宣導活動,#####,#####,南部地區,20,加強地方關係、促進電源開發及節約用電,20000
5515,臺中市龍井區,臺中市龍井區公所,#####,發放急難救助金,#####,#####,龍井區,30,加強地方關係、促進電源開發及節約用電,30000
5547,臺中市龍井區,臺中市龍井區東海社區發展協會,#####,辦理長壽俱樂部健檢保健暨節能減碳宣導活動,#####,#####,龍井區,15,加強地方關係、促進電源開發及節約用電,15000
5557,臺中市龍井區,臺中市龍井區公所,#####,辦理麗水里環保志工第二小隊「隊務檢討會及空汙防治講座既節約用電及推廣潔淨能源政策宣導活動」,#####,#####,龍井區,15,加強地方關係、促進電源開發及節約用電,15000
5560,臺中市龍井區,臺中市龍井區公所,#####,辦理東海里環保志工第十三小隊「環保志工教育觀摩暨節能減碳宣導活動」,#####,#####,南部地區,15,加強地方關係、促進電源開發及節約用電,15000
5573,臺中市龍井區,臺中市龍井區公所,#####,辦理龍井民防分隊「文化觀摩暨節約用電安全宣導與推廣乾淨能源至測需導活動」,#####,#####,南部地區,15,加強地方關係、促進電源開發及節約用電,15000
5579,臺中市龍井區,臺中市龍井區麗水關懷福利協會,#####,辦理關懷志工戶外觀摩暨節約用電節能減碳宣導活動,#####,#####,南投縣,30,加強地方關係、促進電源開發及節約用電,30000
5584,臺中市龍井區,臺中市龍井區公所,#####,辦理烏日民防中隊犁份民防分隊「106年度重要節日安全維護工作績優隊員表揚及節約用電、節能減碳暨推廣乾淨能源政策宣導活動」,#####,#####,龍井區,15,加強地方關係、促進電源開發及節約用電,15000
5591,臺中市龍井區,臺中市龍井區太極氣功健身會,#####,辦理太極氣功20週年武藝研習暨節約能源宣導活動,#####,#####,龍井區,15,加強地方關係、促進電源開發及節約用電,15000
5597,臺中市龍井區,臺中市龍井區媽祖護佑關懷協會,#####,辦理106年度會員大會暨恭迎丁酉年大甲鎮瀾宮天上聖母進香遶近回鑾暨節能減碳及推廣乾淨能源政策宣導活動,#####,#####,龍井區,20,加強地方關係、促進電源開發及節約用電,20000
5604,臺中市龍井區,中華民國春林尊親會,#####,辦理106年度會員尊老敬賢公益健康講座暨節能減碳及推廣潔淨能源政策宣導活動,#####,#####,龍井區,10,加強地方關係、促進電源開發及節約用電,10000
5617,臺中市龍井區,財團法人台中市私立銀同碧湖陳氏社會福利基金會,#####,辦理106年度敬老、獎學金、成年禮、績優義工表揚暨支持能源開發宣導活動,#####,#####,龍井區,20,加強地方關係、促進電源開發及節約用電,20000
5625,臺中市龍井區,臺中市龍井區龍東社區發展協會,#####,辦理關懷老人戶外交流暨推廣乾淨能源政策宣導活動,#####,#####,南部地區,20,加強地方關係、促進電源開發及節約用電,20000
5657,臺中市龍井區,臺中市龍井區山腳社區發展協會,#####,辦理志工與長青境外績優關懷據點參訪與實務交流暨節能減碳及推廣潔淨能源政策宣導活動,#####,#####,南部地區,20,加強地方關係、促進電源開發及節約用電,20000
5666,臺中市龍井區,臺中市龍井區福田腳社區發展協會,#####,辦理敬老文化觀摩及關懷老人健康養生暨節能減碳及推廣乾淨能源政策宣導活動,#####,#####,南部地區,20,加強地方關係、促進電源開發及節約用電,20000
5674,臺中市龍井區,臺中市龍井區公所,#####,辦理烏日警察志工中隊龍井分隊「106年度志工業務觀摩暨節能減碳及推廣乾淨能源政策宣導活動」,#####,#####,北部地區,20,加強地方關係、促進電源開發及節約用電,20000
5684,臺中市龍井區,臺中市龍井區公所,#####,辦理龍津里環保志工第三小隊「106年社區文化觀摩暨節能減碳宣導活動」,#####,#####,南部地區,15,加強地方關係、促進電源開發及節約用電,15000
5695,臺中市龍井區,臺中市龍井區竹坑社區發展協會,#####,辦理106年文化觀摩暨節能減碳及推廣乾淨能源宣導活動,#####,#####,北部地區,20,加強地方關係、促進電源開發及節約用電,20000
5771,臺中市龍井區,臺中市龍井區公所,#####,辦理臺中市民防總隊義勇警察大隊烏日中隊龍東隊「績優人員表揚暨節能減碳及推廣乾淨能源政策宣導活動」,#####,#####,龍井區,15,加強地方關係、促進電源開發及節約用電,15000
5808,臺中市龍井區,臺中市大肚區大肚社區發展協會,#####,辦理106年度大肚里環保義工隊文化觀摩暨節約能源宣導活動,#####,#####,嘉義地區,10,加強地方關係、促進電源開發及節約用電,10000
5809,臺中市龍井區,臺中市龍井區公所,#####,辦理山腳里環保志工第五小隊「106年度環保志工戶外參訪暨支持電源開發推廣乾淨能源宣導活動」,#####,#####,南部地區,15,加強地方關係、促進電源開發及節約用電,15000
5834,臺中市龍井區,臺中市龍井區東海社區發展協會,#####,辦理長壽俱樂部文化觀摩暨節能減碳宣導活動,#####,#####,北部地區,20,加強地方關係、促進電源開發及節約用電,20000
5854,臺中市龍井區,臺中市太極拳華陀五禽之戲協會,#####,辦理106年度太極拳武藝研習暨節約能源宣導活動,#####,#####,沙鹿區,10,加強地方關係、促進電源開發及節約用電,10000
5861,臺中市龍井區,臺中市龍井區龍津社區發展協會,#####,辦理106年度社區志工業務座談會暨推廣乾淨能源政策宣導活動,#####,#####,龍井區,15,加強地方關係、促進電源開發及節約用電,15000
5884,臺中市龍井區,臺中市龍井區山腳社區發展協會,#####,「志工與長青境外績優關懷據點參訪與實務交流暨節能減碳及推廣潔淨能源政策宣導活動」,#####,#####,南部,20,敦親睦鄰提升企業形象,20000
5890,臺中市龍井區,臺中市龍井區老人會,#####,辦理106年戶政法令及人口政策宣導講座暨推廣節能減碳宣導活動,#####,#####,龍井區,20,加強地方關係、促進電源開發及節約用電,20000
5917,臺中市龍井區,臺中市龍井區公所,#####,辦理龍津里環保志工第四小隊「106年跨縣市觀摩暨節能減碳宣導活動」,#####,#####,南部地區,15,加強地方關係、促進電源開發及節約用電,15000
5920,臺中市龍井區,孫世妹,#####,發放急難救助金,#####,#####,龍井區,10,加強地方關係、促進電源開發及節約用電,10000
5952,臺中市龍井區,臺中市龍井區公所,#####,發放急難救助金,#####,#####,龍井區,10,加強地方關係、促進電源開發及節約用電,10000
5953,臺中市龍井區,臺中市龍井區交通義工服務協會,#####,辦理106年度義工服務文化觀摩暨推廣乾淨能源政策宣導活動,#####,#####,南部地區,20,加強地方關係、促進電源開發及節約用電,20000
5986,臺中市龍井區,臺中市龍井區山腳社區發展協會,#####,辦理106年度會員境外文化交流暨節能減碳及推廣潔淨能源政策宣導活動,#####,#####,南部地區,20,加強地方關係、促進電源開發及節約用電,20000
5993,臺中市龍井區,台電公司台中供電區營運處,#####,協助中港變電所所在地消防隊山林滅火工作及開發電源宣導等活動,#####,#####,台中市龍井區新庄里消防隊隊部,10,加強地方關係、促進電源開發及節約用電,10000
5996,臺中市龍井區,臺中市龍井區公所,#####,發放急難救助金,#####,#####,龍井區,30,加強地方關係、促進電源開發及節約用電,30000
6019,臺中市龍井區,臺中市龍井區東海社區發展協會,#####,辦理長壽俱樂部健檢保健暨節能減碳宣導活動,#####,#####,龍井區,15,加強地方關係、促進電源開發及節約用電,15000
6038,臺中市龍井區,臺中市龍井區公所,#####,辦理麗水里環保志工第二小隊「隊務檢討會及空汙防治講座既節約用電及推廣潔淨能源政策宣導活動」,#####,#####,龍井區,15,加強地方關係、促進電源開發及節約用電,15000
6041,臺中市龍井區,臺中市龍井區公所,#####,辦理東海里環保志工第十三小隊「環保志工教育觀摩暨節能減碳宣導活動」,#####,#####,南部地區,15,加強地方關係、促進電源開發及節約用電,15000
6054,臺中市龍井區,臺中市龍井區公所,#####,辦理龍井民防分隊「文化觀摩暨節約用電安全宣導與推廣乾淨能源至測需導活動」,#####,#####,南部地區,15,加強地方關係、促進電源開發及節約用電,15000
6060,臺中市龍井區,臺中市龍井區麗水關懷福利協會,#####,辦理關懷志工戶外觀摩暨節約用電節能減碳宣導活動,#####,#####,南投縣,30,加強地方關係、促進電源開發及節約用電,30000
6065,臺中市龍井區,臺中市龍井區公所,#####,辦理烏日民防中隊犁份民防分隊「106年度重要節日安全維護工作績優隊員表揚及節約用電、節能減碳暨推廣乾淨能源政策宣導活動」,#####,#####,龍井區,15,加強地方關係、促進電源開發及節約用電,15000
6072,臺中市龍井區,臺中市龍井區太極氣功健身會,#####,辦理太極氣功20週年武藝研習暨節約能源宣導活動,#####,#####,龍井區,15,加強地方關係、促進電源開發及節約用電,15000
6078,臺中市龍井區,臺中市龍井區媽祖護佑關懷協會,#####,辦理106年度會員大會暨恭迎丁酉年大甲鎮瀾宮天上聖母進香遶近回鑾暨節能減碳及推廣乾淨能源政策宣導活動,#####,#####,龍井區,20,加強地方關係、促進電源開發及節約用電,20000
6085,臺中市龍井區,中華民國春林尊親會,#####,辦理106年度會員尊老敬賢公益健康講座暨節能減碳及推廣潔淨能源政策宣導活動,#####,#####,龍井區,10,加強地方關係、促進電源開發及節約用電,10000
6091,臺中市龍井區,台中縣龍井鄉祥安促進協會,#####,辦理106年度運動愛台灣健行暨支持電源開發推廣乾淨能源宣導活動,#####,#####,龍井區,20,加強地方關係、促進電源開發及節約用電,20000
6093,臺中市龍井區,台中縣龍井鄉祥安促進協會,#####,辦理106年度運動愛台灣健行暨支持電源開發推廣乾淨能源宣導活動,#####,#####,龍井區,20,加強地方關係、促進電源開發及節約用電,20000
6100,臺中市龍井區,財團法人台中市私立銀同碧湖陳氏社會福利基金會,#####,辦理106年度敬老、獎學金、成年禮、績優義工表揚暨支持能源開發宣導活動,#####,#####,龍井區,20,加強地方關係、促進電源開發及節約用電,20000
